account_id,customer_id,account_type,account_status,currency,open_date,close_date,branch_code,branch_city,current_balance,avg_monthly_balance_6m,credit_limit,credit_utilization_pct,overdraft_enabled,card_type,is_joint_account,num_linked_devices,mobile_banking_enrolled,last_login_date,avg_monthly_txn_count,account_tier,risk_rating
ACC_000281,CUST_00187,SALARY,ACTIVE,INR,2019-10-17,,BR156,Mumbai,880206.00,835006.35,0.00,0.00,f,GOLD,f,2,t,2026-09-03,25,GOLD,HIGH
ACC_000282,CUST_00187,SAVINGS,ACTIVE,INR,2019-10-17,,BR153,Mumbai,5750.00,4765.27,0.00,0.00,f,GOLD,f,1,t,2026-09-12,12,GOLD,HIGH
ACC_000283,CUST_00188,CURRENT,ACTIVE,INR,2022-11-18,,BR165,Delhi,416531.00,362923.05,0.00,0.00,f,GOLD,f,2,t,2026-09-02,14,GOLD,LOW
ACC_000284,CUST_00189,SALARY,ACTIVE,INR,2017-12-17,,BR131,Pune,271967.00,272301.97,0.00,0.00,f,CLASSIC,f,3,t,2026-09-01,31,SILVER,MEDIUM
ACC_000285,CUST_00190,CURRENT,ACTIVE,INR,2022-11-18,,BR119,Bengaluru,545782.00,526549.24,0.00,0.00,f,CLASSIC,f,3,t,2026-09-13,19,GOLD,LOW
ACC_000286,CUST_00191,NRE,ACTIVE,INR,2020-09-09,,BR106,Gurugram,417998.00,478119.19,0.00,0.00,f,CLASSIC,f,1,t,2026-09-06,15,SILVER,MEDIUM
ACC_000287,CUST_00192,SALARY,ACTIVE,INR,2017-05-13,,BR183,Mumbai,586004.00,621141.40,0.00,0.00,f,CLASSIC,f,2,t,2026-08-28,25,GOLD,MEDIUM
ACC_000288,CUST_00193,CURRENT,ACTIVE,INR,2018-12-23,,BR116,Pune,463848.00,460932.75,0.00,0.00,f,CLASSIC,f,3,t,2026-09-01,21,GOLD,MEDIUM
ACC_000289,CUST_00194,SALARY,ACTIVE,INR,2020-10-26,,BR160,Kolkata,394015.00,439482.28,0.00,0.00,f,GOLD,f,3,t,2026-09-18,31,SILVER,LOW
ACC_000290,CUST_00194,CURRENT,ACTIVE,INR,2020-10-26,,BR158,Kolkata,848544.00,900031.58,0.00,0.00,f,GOLD,f,3,t,2026-08-25,13,SILVER,LOW
ACC_000291,CUST_00195,NRE,ACTIVE,INR,2017-11-25,,BR129,Bengaluru,879580.00,993961.91,0.00,0.00,f,GOLD,f,3,t,2026-09-16,16,SILVER,LOW
ACC_000292,CUST_00195,SALARY,ACTIVE,INR,2017-11-25,,BR127,Bengaluru,104097.00,101097.06,0.00,0.00,t,GOLD,f,2,t,2026-09-12,25,SILVER,LOW
ACC_000293,CUST_00196,CURRENT,ACTIVE,INR,2021-01-27,,BR122,Kolkata,719391.00,760556.72,0.00,0.00,t,GOLD,f,2,t,2026-08-25,24,SILVER,LOW
ACC_000294,CUST_00197,CURRENT,ACTIVE,INR,2015-04-09,,BR139,Bengaluru,773919.00,782896.11,0.00,0.00,f,CLASSIC,f,1,t,2026-08-24,15,GOLD,LOW
ACC_000295,CUST_00198,SALARY,ACTIVE,INR,2024-08-24,,BR109,Gurugram,111092.00,102434.12,0.00,0.00,t,GOLD,f,2,t,2026-09-11,29,GOLD,MEDIUM
ACC_000296,CUST_00198,CURRENT,ACTIVE,INR,2024-08-24,,BR162,Gurugram,737002.00,747224.68,0.00,0.00,f,GOLD,f,2,t,2026-08-27,15,SILVER,MEDIUM
ACC_000297,CUST_00199,SAVINGS,ACTIVE,INR,2021-01-05,,BR193,Mumbai,284737.00,328803.42,0.00,0.00,t,CLASSIC,f,2,t,2026-09-14,13,SILVER,LOW
ACC_000298,CUST_00199,CURRENT,ACTIVE,INR,2021-01-05,,BR181,Mumbai,339209.00,273417.70,0.00,0.00,f,CLASSIC,f,2,t,2026-09-19,22,SILVER,LOW
ACC_000299,CUST_00200,NRE,ACTIVE,INR,2018-05-28,,BR139,Pune,584074.00,688203.76,0.00,0.00,f,CLASSIC,f,2,t,2026-09-19,10,GOLD,LOW
ACC_000300,CUST_00200,SAVINGS,ACTIVE,INR,2018-05-28,,BR120,Pune,810325.00,928708.51,0.00,0.00,t,GOLD,f,3,t,2026-09-06,15,GOLD,LOW
ACC_000301,CUST_00201,SAVINGS,ACTIVE,INR,2018-08-17,,BR197,Mumbai,603252.00,710902.23,0.00,0.00,t,CLASSIC,f,2,t,2026-08-27,32,SILVER,MEDIUM
ACC_000302,CUST_00202,NRE,ACTIVE,INR,2022-09-06,,BR193,Chennai,503706.00,454173.05,0.00,0.00,f,CLASSIC,f,2,t,2026-08-29,9,GOLD,MEDIUM
ACC_000303,CUST_00202,SALARY,ACTIVE,INR,2022-09-06,,BR178,Chennai,399267.00,397784.42,0.00,0.00,f,CLASSIC,f,1,t,2026-09-16,9,SILVER,MEDIUM
ACC_000304,CUST_00203,SAVINGS,ACTIVE,INR,2018-01-17,,BR122,Chennai,634098.00,583368.27,0.00,0.00,f,GOLD,f,1,t,2026-09-11,23,SILVER,MEDIUM
ACC_000305,CUST_00203,CURRENT,ACTIVE,INR,2018-01-17,,BR194,Chennai,395011.00,320859.28,0.00,0.00,t,GOLD,f,1,t,2026-09-03,19,SILVER,MEDIUM
ACC_000306,CUST_00204,CURRENT,ACTIVE,INR,2022-07-02,,BR119,Pune,888113.00,870075.22,0.00,0.00,f,CLASSIC,f,1,t,2026-09-05,22,SILVER,LOW
ACC_000307,CUST_00205,SAVINGS,ACTIVE,INR,2016-02-02,,BR126,Kolkata,129786.00,153013.13,0.00,0.00,f,CLASSIC,f,1,t,2026-08-29,23,SILVER,LOW
ACC_000308,CUST_00206,CURRENT,ACTIVE,INR,2023-01-27,,BR123,Mumbai,639858.00,636323.26,0.00,0.00,f,GOLD,f,2,t,2026-09-06,12,SILVER,MEDIUM
ACC_000309,CUST_00207,NRE,ACTIVE,INR,2019-07-10,,BR179,Mumbai,180783.00,175278.69,0.00,0.00,f,CLASSIC,f,1,t,2026-08-29,9,GOLD,LOW
ACC_000310,CUST_00208,CURRENT,ACTIVE,INR,2015-04-02,,BR188,Bengaluru,684882.00,724075.47,0.00,0.00,t,CLASSIC,f,2,t,2026-09-14,12,GOLD,HIGH
ACC_000311,CUST_00209,NRE,ACTIVE,INR,2022-01-23,,BR182,Chennai,377478.00,425317.00,0.00,0.00,f,CLASSIC,f,3,t,2026-09-10,21,SILVER,LOW
ACC_000312,CUST_00210,SAVINGS,ACTIVE,INR,2019-03-27,,BR139,Chennai,602189.00,522368.91,0.00,0.00,f,GOLD,f,2,t,2026-08-31,16,GOLD,LOW
ACC_000313,CUST_00211,SALARY,ACTIVE,INR,2022-12-21,,BR156,Pune,196834.00,166387.11,0.00,0.00,f,CLASSIC,f,2,t,2026-08-30,19,SILVER,LOW
ACC_000314,CUST_00212,NRE,ACTIVE,INR,2024-07-12,,BR143,Chennai,695394.00,681202.70,0.00,0.00,f,CLASSIC,f,1,t,2026-09-04,15,SILVER,LOW
ACC_000315,CUST_00212,NRE,ACTIVE,INR,2024-07-12,,BR113,Chennai,629319.00,616263.78,0.00,0.00,f,GOLD,f,2,t,2026-09-05,30,GOLD,LOW
ACC_000316,CUST_00213,SALARY,ACTIVE,INR,2022-01-27,,BR191,Delhi,73930.00,76123.41,0.00,0.00,t,GOLD,f,3,t,2026-09-18,25,SILVER,HIGH
ACC_000317,CUST_00214,NRE,ACTIVE,INR,2018-08-08,,BR186,Delhi,170519.00,160462.47,0.00,0.00,f,CLASSIC,f,1,t,2026-09-14,8,SILVER,LOW
ACC_000318,CUST_00214,SAVINGS,ACTIVE,INR,2018-08-08,,BR173,Delhi,745704.00,700092.89,0.00,0.00,f,GOLD,f,3,t,2026-09-10,25,SILVER,LOW
ACC_000319,CUST_00215,SAVINGS,ACTIVE,INR,2016-09-04,,BR142,Gurugram,476820.00,479917.77,0.00,0.00,t,CLASSIC,f,3,t,2026-09-03,23,SILVER,MEDIUM
ACC_000320,CUST_00216,SAVINGS,ACTIVE,INR,2023-08-09,,BR196,Delhi,410367.00,366742.30,0.00,0.00,f,CLASSIC,f,3,t,2026-09-10,29,GOLD,MEDIUM
ACC_000321,CUST_00217,SALARY,ACTIVE,INR,2015-12-17,,BR181,Gurugram,591364.00,669843.26,0.00,0.00,f,GOLD,f,1,t,2026-09-06,12,SILVER,HIGH
ACC_000322,CUST_00218,CURRENT,ACTIVE,INR,2022-07-04,,BR116,Bengaluru,360298.00,373519.94,0.00,0.00,f,CLASSIC,f,1,t,2026-09-01,29,GOLD,LOW
ACC_000323,CUST_00219,CURRENT,ACTIVE,INR,2018-11-16,,BR122,Delhi,535127.00,428254.42,0.00,0.00,f,GOLD,f,1,t,2026-09-07,18,GOLD,MEDIUM
ACC_000324,CUST_00219,CURRENT,ACTIVE,INR,2018-11-16,,BR165,Delhi,19931.00,21825.97,0.00,0.00,f,CLASSIC,f,2,t,2026-09-08,26,SILVER,MEDIUM
ACC_000325,CUST_00220,SALARY,ACTIVE,INR,2018-09-28,,BR102,Bengaluru,95082.00,90214.68,0.00,0.00,t,GOLD,f,3,t,2026-09-12,19,SILVER,LOW
ACC_000326,CUST_00220,CURRENT,ACTIVE,INR,2018-09-28,,BR146,Bengaluru,172143.00,152612.27,0.00,0.00,f,GOLD,f,1,t,2026-09-10,8,SILVER,LOW
ACC_000327,CUST_00221,NRE,ACTIVE,INR,2019-08-02,,BR148,Kolkata,818462.00,974340.53,0.00,0.00,f,GOLD,f,1,t,2026-08-25,16,GOLD,LOW
ACC_000328,CUST_00221,CURRENT,ACTIVE,INR,2019-08-02,,BR129,Kolkata,416381.00,345095.49,0.00,0.00,f,CLASSIC,f,1,t,2026-09-06,27,SILVER,LOW
ACC_000329,CUST_00222,CURRENT,ACTIVE,INR,2021-04-11,,BR138,Hyderabad,308961.00,278659.22,0.00,0.00,f,GOLD,f,2,t,2026-09-01,30,SILVER,LOW
ACC_000330,CUST_00223,SALARY,ACTIVE,INR,2016-07-09,,BR170,Mumbai,627379.00,729397.68,0.00,0.00,f,GOLD,f,2,t,2026-09-13,11,GOLD,LOW
ACC_000331,CUST_00224,NRE,ACTIVE,INR,2023-08-10,,BR152,Hyderabad,884969.00,811539.22,0.00,0.00,f,GOLD,f,1,t,2026-09-18,22,SILVER,MEDIUM
ACC_000332,CUST_00225,CURRENT,ACTIVE,INR,2019-03-25,,BR155,Hyderabad,47446.00,44417.60,0.00,0.00,f,GOLD,f,2,t,2026-08-22,10,GOLD,LOW
ACC_000333,CUST_00225,CURRENT,ACTIVE,INR,2019-03-25,,BR108,Hyderabad,763419.00,876591.14,0.00,0.00,f,CLASSIC,f,2,t,2026-09-01,9,GOLD,LOW
ACC_000334,CUST_00226,NRE,ACTIVE,INR,2023-09-12,,BR152,Delhi,25085.00,28147.90,0.00,0.00,f,GOLD,f,2,t,2026-09-09,18,SILVER,HIGH
ACC_000335,CUST_00226,SALARY,ACTIVE,INR,2023-09-12,,BR163,Delhi,89394.00,86095.25,0.00,0.00,f,CLASSIC,f,1,t,2026-09-13,18,GOLD,HIGH
ACC_000336,CUST_00227,SALARY,ACTIVE,INR,2021-08-03,,BR168,Kolkata,558375.00,534230.55,0.00,0.00,f,GOLD,f,1,t,2026-09-11,13,GOLD,LOW
ACC_000337,CUST_00228,SAVINGS,ACTIVE,INR,2015-03-22,,BR179,Mumbai,417594.00,464314.67,0.00,0.00,t,CLASSIC,f,2,t,2026-09-04,18,GOLD,LOW
ACC_000338,CUST_00228,SAVINGS,ACTIVE,INR,2015-03-22,,BR117,Mumbai,236092.00,215122.68,0.00,0.00,t,CLASSIC,f,2,t,2026-09-11,8,SILVER,LOW
ACC_000339,CUST_00229,CURRENT,ACTIVE,INR,2018-12-10,,BR153,Kolkata,733710.00,588322.77,0.00,0.00,t,GOLD,f,1,t,2026-08-28,27,SILVER,MEDIUM
ACC_000340,CUST_00230,CURRENT,ACTIVE,INR,2023-12-10,,BR173,Bengaluru,377361.00,323804.89,0.00,0.00,t,CLASSIC,f,2,t,2026-08-23,20,SILVER,LOW
ACC_000341,CUST_00230,CURRENT,ACTIVE,INR,2023-12-10,,BR163,Bengaluru,230535.00,225769.26,0.00,0.00,f,GOLD,f,3,t,2026-08-22,12,GOLD,LOW
ACC_000342,CUST_00231,SALARY,ACTIVE,INR,2017-01-06,,BR146,Pune,678802.00,614918.10,0.00,0.00,f,CLASSIC,f,1,t,2026-08-28,8,GOLD,LOW
ACC_000343,CUST_00232,CURRENT,ACTIVE,INR,2022-10-09,,BR145,Pune,327778.00,352541.71,0.00,0.00,t,CLASSIC,f,2,t,2026-08-25,26,GOLD,LOW
ACC_000344,CUST_00232,NRE,ACTIVE,INR,2022-10-09,,BR195,Pune,303097.00,267888.19,0.00,0.00,f,GOLD,f,1,t,2026-08-29,9,SILVER,LOW
ACC_000345,CUST_00233,NRE,ACTIVE,INR,2018-04-21,,BR141,Kolkata,567464.00,632451.59,0.00,0.00,f,CLASSIC,f,2,t,2026-08-25,21,SILVER,LOW
ACC_000346,CUST_00234,NRE,ACTIVE,INR,2015-09-15,,BR198,Mumbai,419674.00,403454.84,0.00,0.00,f,CLASSIC,f,2,t,2026-09-18,26,GOLD,MEDIUM
ACC_000347,CUST_00234,SAVINGS,ACTIVE,INR,2015-09-15,,BR167,Mumbai,390235.00,369109.42,0.00,0.00,t,GOLD,f,3,t,2026-09-11,27,GOLD,MEDIUM
ACC_000348,CUST_00235,NRE,ACTIVE,INR,2016-11-11,,BR112,Pune,494578.00,502838.07,0.00,0.00,f,GOLD,f,3,t,2026-09-05,29,SILVER,LOW
ACC_000349,CUST_00235,CURRENT,ACTIVE,INR,2016-11-11,,BR161,Pune,783722.00,694579.20,0.00,0.00,f,GOLD,f,3,t,2026-08-22,21,GOLD,LOW
ACC_000350,CUST_00236,SALARY,ACTIVE,INR,2017-10-24,,BR112,Gurugram,72395.00,72499.50,0.00,0.00,f,GOLD,f,1,t,2026-09-13,10,GOLD,LOW
ACC_000351,CUST_00237,SAVINGS,ACTIVE,INR,2023-02-10,,BR177,Delhi,831838.00,959366.71,0.00,0.00,f,GOLD,f,2,t,2026-09-19,25,SILVER,MEDIUM
ACC_000352,CUST_00237,CURRENT,ACTIVE,INR,2023-02-10,,BR114,Delhi,341061.00,402282.99,0.00,0.00,f,GOLD,f,3,t,2026-09-06,26,GOLD,MEDIUM
ACC_000353,CUST_00238,NRE,ACTIVE,INR,2020-10-18,,BR147,Pune,771806.00,832074.14,0.00,0.00,f,CLASSIC,f,3,t,2026-09-04,20,SILVER,LOW
ACC_000354,CUST_00239,SALARY,ACTIVE,INR,2022-10-08,,BR123,Hyderabad,462921.00,524235.95,0.00,0.00,f,GOLD,f,3,t,2026-09-07,32,SILVER,LOW
ACC_000355,CUST_00240,SAVINGS,ACTIVE,INR,2018-11-13,,BR163,Chennai,848814.00,912021.43,0.00,0.00,f,GOLD,f,3,t,2026-08-21,19,GOLD,LOW
ACC_000356,CUST_00240,NRE,ACTIVE,INR,2018-11-13,,BR164,Chennai,320312.00,349677.94,0.00,0.00,t,CLASSIC,f,3,t,2026-09-19,17,GOLD,LOW
ACC_000357,CUST_00241,SALARY,ACTIVE,INR,2019-01-08,,BR144,Kolkata,845262.00,763085.78,0.00,0.00,t,GOLD,f,1,t,2026-09-06,17,GOLD,MEDIUM
ACC_000358,CUST_00242,CURRENT,ACTIVE,INR,2015-06-02,,BR120,Bengaluru,484563.00,442751.78,0.00,0.00,f,GOLD,f,3,t,2026-08-28,12,SILVER,LOW
ACC_000359,CUST_00243,SAVINGS,ACTIVE,INR,2024-01-19,,BR141,Pune,571418.00,621877.39,0.00,0.00,t,CLASSIC,f,3,t,2026-08-25,17,GOLD,LOW
ACC_000360,CUST_00244,SAVINGS,ACTIVE,INR,2017-10-08,,BR177,Hyderabad,254544.00,240698.23,0.00,0.00,f,GOLD,f,2,t,2026-09-06,17,SILVER,LOW
ACC_000361,CUST_00244,CURRENT,ACTIVE,INR,2017-10-08,,BR125,Hyderabad,527972.00,465561.62,0.00,0.00,f,GOLD,f,1,t,2026-08-27,11,SILVER,LOW
ACC_000362,CUST_00245,SAVINGS,ACTIVE,INR,2021-10-23,,BR163,Pune,406214.00,390695.44,0.00,0.00,t,CLASSIC,f,3,t,2026-09-12,23,GOLD,MEDIUM
ACC_000363,CUST_00246,NRE,ACTIVE,INR,2019-05-01,,BR108,Kolkata,173155.00,141927.60,0.00,0.00,f,GOLD,f,3,t,2026-09-01,11,GOLD,LOW
ACC_000364,CUST_00247,NRE,ACTIVE,INR,2017-08-26,,BR121,Delhi,42008.00,47442.50,0.00,0.00,f,GOLD,f,2,t,2026-08-28,27,SILVER,LOW
ACC_000365,CUST_00247,CURRENT,ACTIVE,INR,2017-08-26,,BR170,Delhi,824601.00,799182.91,0.00,0.00,f,GOLD,f,1,t,2026-08-23,19,GOLD,LOW
ACC_000366,CUST_00248,SALARY,ACTIVE,INR,2022-12-18,,BR164,Delhi,844671.00,679773.25,0.00,0.00,f,CLASSIC,f,3,t,2026-09-10,21,SILVER,LOW
ACC_000367,CUST_00249,NRE,ACTIVE,INR,2021-02-18,,BR160,Chennai,233433.00,222753.67,0.00,0.00,f,GOLD,f,3,t,2026-08-26,13,GOLD,LOW
ACC_000368,CUST_00250,SALARY,ACTIVE,INR,2021-04-13,,BR109,Pune,620096.00,628147.43,0.00,0.00,f,CLASSIC,f,2,t,2026-08-29,10,SILVER,LOW
ACC_000369,CUST_00251,NRE,ACTIVE,INR,2015-05-13,,BR158,Delhi,422285.00,344062.05,0.00,0.00,f,GOLD,f,3,t,2026-09-11,20,GOLD,MEDIUM
ACC_000370,CUST_00252,CURRENT,ACTIVE,INR,2017-03-04,,BR165,Pune,306623.00,351733.02,0.00,0.00,f,CLASSIC,f,1,t,2026-09-19,14,GOLD,LOW
ACC_000371,CUST_00253,SAVINGS,ACTIVE,INR,2023-05-20,,BR162,Pune,715175.00,580638.01,0.00,0.00,f,GOLD,f,1,t,2026-09-03,15,GOLD,LOW
ACC_000372,CUST_00254,CURRENT,ACTIVE,INR,2024-12-01,,BR127,Mumbai,829895.00,899472.87,0.00,0.00,t,CLASSIC,f,2,t,2026-09-13,20,GOLD,LOW
ACC_000373,CUST_00255,SALARY,ACTIVE,INR,2019-07-07,,BR124,Gurugram,36764.00,32133.55,0.00,0.00,f,GOLD,f,1,t,2026-09-10,10,GOLD,LOW
ACC_000374,CUST_00255,SALARY,ACTIVE,INR,2019-07-07,,BR172,Gurugram,529425.00,624629.33,0.00,0.00,f,GOLD,f,2,t,2026-08-30,12,SILVER,LOW
ACC_000375,CUST_00256,CURRENT,ACTIVE,INR,2015-01-02,,BR194,Bengaluru,293525.00,342010.18,0.00,0.00,f,GOLD,f,1,t,2026-09-07,11,SILVER,LOW
ACC_000376,CUST_00257,NRE,ACTIVE,INR,2022-10-13,,BR145,Gurugram,306584.00,276908.57,0.00,0.00,f,GOLD,f,1,t,2026-09-15,18,GOLD,LOW
ACC_000377,CUST_00257,SALARY,ACTIVE,INR,2022-10-13,,BR109,Gurugram,337183.00,284114.79,0.00,0.00,f,CLASSIC,f,3,t,2026-09-10,9,SILVER,LOW
ACC_000378,CUST_00258,SAVINGS,ACTIVE,INR,2019-09-03,,BR132,Pune,620869.00,701726.35,0.00,0.00,t,GOLD,f,3,t,2026-08-24,13,GOLD,MEDIUM
ACC_000379,CUST_00259,NRE,ACTIVE,INR,2019-10-25,,BR191,Delhi,374866.00,395008.65,0.00,0.00,f,CLASSIC,f,2,t,2026-09-12,9,GOLD,MEDIUM
ACC_000380,CUST_00260,SAVINGS,ACTIVE,INR,2024-01-14,,BR160,Chennai,316284.00,307610.96,0.00,0.00,f,CLASSIC,f,3,t,2026-09-16,12,SILVER,LOW
ACC_000381,CUST_00261,SALARY,ACTIVE,INR,2015-11-20,,BR178,Delhi,618512.00,559405.71,0.00,0.00,f,CLASSIC,f,3,t,2026-09-12,30,GOLD,LOW
ACC_000382,CUST_00262,SAVINGS,ACTIVE,INR,2016-06-10,,BR198,Kolkata,194376.00,181565.51,0.00,0.00,f,GOLD,f,3,t,2026-09-07,27,GOLD,LOW
ACC_000383,CUST_00263,NRE,ACTIVE,INR,2023-10-14,,BR192,Kolkata,443003.00,508013.52,0.00,0.00,f,CLASSIC,f,2,t,2026-08-25,15,SILVER,LOW
ACC_000384,CUST_00263,SAVINGS,ACTIVE,INR,2023-10-14,,BR185,Kolkata,34592.00,31896.49,0.00,0.00,f,CLASSIC,f,3,t,2026-09-12,16,SILVER,LOW
ACC_000385,CUST_00264,SALARY,ACTIVE,INR,2015-04-10,,BR131,Mumbai,646436.00,765012.05,0.00,0.00,f,GOLD,f,2,t,2026-08-25,20,GOLD,LOW
ACC_000386,CUST_00264,SAVINGS,ACTIVE,INR,2015-04-10,,BR116,Mumbai,262319.00,269396.29,0.00,0.00,f,GOLD,f,1,t,2026-08-29,27,GOLD,LOW
ACC_000387,CUST_00265,SAVINGS,ACTIVE,INR,2016-07-27,,BR153,Delhi,148451.00,164902.13,0.00,0.00,f,GOLD,f,3,t,2026-09-18,24,GOLD,HIGH
ACC_000388,CUST_00266,CURRENT,ACTIVE,INR,2019-10-09,,BR112,Delhi,63444.00,74283.84,0.00,0.00,f,GOLD,f,1,t,2026-09-01,19,GOLD,LOW
ACC_000389,CUST_00267,SAVINGS,ACTIVE,INR,2017-06-07,,BR189,Kolkata,88200.00,79236.80,0.00,0.00,f,CLASSIC,f,3,t,2026-09-05,20,GOLD,MEDIUM
ACC_000390,CUST_00267,NRE,ACTIVE,INR,2017-06-07,,BR168,Kolkata,793194.00,897113.48,0.00,0.00,t,CLASSIC,f,1,t,2026-09-18,11,GOLD,MEDIUM
ACC_000391,CUST_00268,SALARY,ACTIVE,INR,2024-01-06,,BR138,Mumbai,234835.00,261895.20,0.00,0.00,t,GOLD,f,3,t,2026-08-21,11,SILVER,MEDIUM
ACC_000392,CUST_00268,SAVINGS,ACTIVE,INR,2024-01-06,,BR160,Mumbai,142511.00,134909.42,0.00,0.00,f,GOLD,f,1,t,2026-09-13,19,GOLD,MEDIUM
ACC_000393,CUST_00269,NRE,ACTIVE,INR,2021-07-27,,BR163,Pune,803790.00,816878.57,0.00,0.00,f,GOLD,f,2,t,2026-09-02,22,SILVER,LOW
ACC_000394,CUST_00270,SALARY,ACTIVE,INR,2022-11-15,,BR157,Hyderabad,463514.00,431806.10,0.00,0.00,f,CLASSIC,f,2,t,2026-08-29,20,GOLD,LOW
ACC_000395,CUST_00270,CURRENT,ACTIVE,INR,2022-11-15,,BR144,Hyderabad,88144.00,88722.88,0.00,0.00,t,GOLD,f,3,t,2026-08-23,32,GOLD,LOW
ACC_000396,CUST_00271,SALARY,ACTIVE,INR,2015-07-08,,BR138,Gurugram,255020.00,222637.28,0.00,0.00,f,CLASSIC,f,3,t,2026-09-14,31,SILVER,LOW
ACC_000397,CUST_00272,CURRENT,ACTIVE,INR,2023-09-15,,BR152,Hyderabad,563006.00,645079.27,0.00,0.00,f,CLASSIC,f,3,t,2026-08-25,8,GOLD,LOW
ACC_000398,CUST_00273,CURRENT,ACTIVE,INR,2024-04-02,,BR100,Bengaluru,820976.00,826308.09,0.00,0.00,f,CLASSIC,f,3,t,2026-08-30,22,SILVER,MEDIUM
ACC_000399,CUST_00274,SALARY,ACTIVE,INR,2019-01-28,,BR127,Bengaluru,22633.00,21847.21,0.00,0.00,f,CLASSIC,f,3,t,2026-09-02,22,SILVER,LOW
ACC_000400,CUST_00275,NRE,ACTIVE,INR,2018-08-15,,BR128,Hyderabad,483088.00,411762.17,0.00,0.00,f,GOLD,f,3,t,2026-09-12,31,SILVER,LOW
ACC_000401,CUST_00276,NRE,ACTIVE,INR,2023-07-26,,BR124,Hyderabad,708004.00,591340.13,0.00,0.00,f,GOLD,f,1,t,2026-09-19,30,GOLD,LOW
ACC_000402,CUST_00277,NRE,ACTIVE,INR,2024-08-24,,BR167,Gurugram,372292.00,357560.12,0.00,0.00,f,CLASSIC,f,2,t,2026-09-06,17,GOLD,LOW
ACC_000403,CUST_00278,NRE,ACTIVE,INR,2018-10-23,,BR146,Bengaluru,375678.00,418195.69,0.00,0.00,f,CLASSIC,f,3,t,2026-09-07,21,SILVER,LOW
ACC_000404,CUST_00279,NRE,ACTIVE,INR,2022-03-10,,BR107,Gurugram,608222.00,570317.01,0.00,0.00,f,CLASSIC,f,1,t,2026-08-23,32,GOLD,LOW
ACC_000405,CUST_00280,SAVINGS,ACTIVE,INR,2016-05-02,,BR158,Delhi,444733.00,499336.44,0.00,0.00,f,CLASSIC,f,3,t,2026-08-26,25,GOLD,LOW
ACC_000406,CUST_00281,NRE,ACTIVE,INR,2015-09-03,,BR119,Mumbai,99628.00,80321.43,0.00,0.00,f,GOLD,f,2,t,2026-08-25,32,GOLD,MEDIUM
ACC_000407,CUST_00282,CURRENT,ACTIVE,INR,2024-02-13,,BR182,Mumbai,420355.00,496653.10,0.00,0.00,f,GOLD,f,2,t,2026-08-21,27,GOLD,MEDIUM
ACC_000408,CUST_00283,NRE,ACTIVE,INR,2015-05-01,,BR178,Pune,83570.00,76572.74,0.00,0.00,t,CLASSIC,f,3,t,2026-09-07,28,GOLD,MEDIUM
ACC_000409,CUST_00284,CURRENT,ACTIVE,INR,2019-11-01,,BR143,Kolkata,765003.00,873378.91,0.00,0.00,f,CLASSIC,f,2,t,2026-08-30,25,GOLD,LOW
ACC_000410,CUST_00285,SAVINGS,ACTIVE,INR,2023-04-09,,BR103,Gurugram,829235.00,746496.94,0.00,0.00,f,CLASSIC,f,3,t,2026-09-06,27,SILVER,LOW
ACC_000411,CUST_00286,NRE,ACTIVE,INR,2023-06-25,,BR123,Chennai,815307.00,662059.65,0.00,0.00,f,CLASSIC,f,2,t,2026-09-02,13,SILVER,LOW
ACC_000412,CUST_00286,SALARY,ACTIVE,INR,2023-06-25,,BR187,Chennai,223612.00,248019.82,0.00,0.00,f,GOLD,f,1,t,2026-08-22,20,SILVER,LOW
ACC_000413,CUST_00287,NRE,ACTIVE,INR,2016-10-01,,BR156,Bengaluru,84315.00,71308.73,0.00,0.00,f,CLASSIC,f,1,t,2026-09-14,9,SILVER,LOW
ACC_000414,CUST_00287,CURRENT,ACTIVE,INR,2016-10-01,,BR181,Bengaluru,817995.00,848111.25,0.00,0.00,f,CLASSIC,f,3,t,2026-09-16,24,SILVER,LOW
ACC_000415,CUST_00288,SALARY,ACTIVE,INR,2022-03-10,,BR187,Chennai,168996.00,154329.63,0.00,0.00,f,GOLD,f,3,t,2026-09-13,20,GOLD,HIGH
ACC_000416,CUST_00288,NRE,ACTIVE,INR,2022-03-10,,BR132,Chennai,82554.00,70287.37,0.00,0.00,f,CLASSIC,f,1,t,2026-09-03,17,GOLD,HIGH
ACC_000417,CUST_00289,SAVINGS,ACTIVE,INR,2023-12-23,,BR171,Chennai,871708.00,767137.83,0.00,0.00,f,CLASSIC,f,2,t,2026-08-31,32,GOLD,MEDIUM
ACC_000418,CUST_00289,CURRENT,ACTIVE,INR,2023-12-23,,BR151,Chennai,20401.00,24032.27,0.00,0.00,f,CLASSIC,f,3,t,2026-08-24,8,SILVER,MEDIUM
ACC_000419,CUST_00290,SAVINGS,ACTIVE,INR,2016-05-15,,BR182,Bengaluru,383073.00,454974.98,0.00,0.00,f,GOLD,f,2,t,2026-08-29,15,SILVER,LOW
ACC_000420,CUST_00291,CURRENT,ACTIVE,INR,2015-04-13,,BR149,Chennai,775122.00,775485.65,0.00,0.00,f,GOLD,f,1,t,2026-08-31,22,SILVER,LOW
ACC_000421,CUST_00291,CURRENT,ACTIVE,INR,2015-04-13,,BR107,Chennai,536361.00,575732.17,0.00,0.00,f,CLASSIC,f,3,t,2026-08-30,13,SILVER,LOW
